Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Month,VisitorType,Weekend,Revenue
4,222.205404974231,0,0,35,537.014312757596,0,0,5.53215647920141,0,2,5,6,6,May,New_Visitor,False,False
6,248.373025890042,3,180.177473765826,96,4240.16369674161,0.0335676459959946,0.0584533361599119,0,0.553690430570403,3,3,4,4,May,Returning_Visitor,True,False
3,225.276013451526,1,196.924965657201,43,1732.67644244177,0,0.00055601927030656,0,0.269762278176861,2,3,6,9,May,Returning_Visitor,False,False
0,0,0,0,15,934.239958156318,0.00718548843602537,0.0692712262131419,5.14419198230581,0.308105500690147,3,5,1,3,Nov,Returning_Visitor,False,False
5,502.243091146989,0,195.503952071782,0,0,0.00723815332167982,0.0276324136359821,10.0324472877952,0.0909340318320504,2,2,1,5,Nov,Returning_Visitor,True,True
9,450.502397474487,3,224.477324002639,75,2538.85743662297,0.0359420445647259,0.010663485062858,2.42110694617186,0.133422716227482,3,1,5,5,Nov,Returning_Visitor,True,False
3,367.024634328365,0,0,55,3239.73080642953,0.0466609560704712,0.0956258432893125,0,0.415610693574382,1,2,1,10,Jul,Returning_Visitor,False,False
0,0,0,59.3410128630433,98,1992.1487377096,0.0373854356819805,0.01185905549563,0.42341786680776,0.0935916897448945,3,4,5,1,Oct,Returning_Visitor,False,False
0,174.159722132977,1,4.81734961752589,0,174.749228227251,0.00344887221273477,0.00836007296161877,0,0.334175153684403,1,2,4,3,Dec,Returning_Visitor,False,False
4,57.7918382857232,1,75.1639733792127,42,3130.04561357644,0,0,0,0,2,2,5,1,Mar,Other,False,False
0,26.0342833829687,0,0.506721243549027,5,0,0.0444131280572302,0.069559818744188,0,0.225883405905842,3,2,4,3,Nov,Returning_Visitor,False,False
1,42.4889153967661,1,48.2731300162034,0,0,0.0211095063707733,0.0513064042695453,0,0,1,2,1,1,May,New_Visitor,False,False
2,0,0,0,0,0,0.027943100715722,0.0862223466860221,0,0,4,5,6,5,Mar,Returning_Visitor,False,False
0,0,0,0,0,0,0.0869134198461214,0.0990498612947374,0.930996295933022,0,2,1,5,8,May,Returning_Visitor,True,False
3,0,0,191.517565258637,49,0,0.0552946973379832,0.0566363782304828,17.0286657705701,0,3,3,9,2,Dec,Returning_Visitor,True,False
0,0,0,0,0,0,0.00859375045706079,0.0288198973931324,3.26204170959802,0.170097454210382,1,1,3,7,Oct,Returning_Visitor,False,False
3,365.427917087956,0,356.999487690327,114,2998.38860829013,0.00861072004428819,0.0308467469758714,0,0,2,1,3,1,Nov,Returning_Visitor,False,True
7,473.15881175821,5,495.649153057367,154,5313.71514773475,0.00557740748325204,0,1.02885274290628,0.0834260846487558,2,3,3,1,Aug,Returning_Visitor,False,True
3,0,1,72.0899328829612,83,2864.55698127004,0,0.0110562213211963,0,0.143287124833786,2,3,6,9,Dec,Returning_Visitor,False,False
4,102.906941111147,3,197.288252636261,116,3190.73462326294,0,0.00940907167566678,15.286892595162,0.0894964431410878,2,1,5,4,Mar,Returning_Visitor,False,False
3,267.855430428084,1,104.498299113849,85,3819.61185271741,0.0366804385989427,0.0569850388688333,14.78468082264,0,1,1,4,2,Nov,Returning_Visitor,True,False
2,21.5978980900672,2,88.472371123027,49,2987.95773266658,0,0,11.1416727081748,0.274749012678943,1,1,1,3,May,Returning_Visitor,True,False
2,0,0,0,68,2111.61937826896,0.0519760825869899,0.0750152735078954,9.30034974297289,0.108955949829272,2,3,2,13,Nov,Returning_Visitor,False,False
5,483.953987233284,2,43.2144124187423,30,1782.7312029555,0,0.0204969786419608,8.65887745393504,0,1,3,2,7,Nov,Returning_Visitor,False,False
0,31.8486486363706,0,71.3820483857849,1,1321.66936125523,0,0,0,0.244352789566538,3,2,2,1,May,Returning_Visitor,False,False
8,285.637609381664,1,45.9931080314448,34,359.845897603783,0.00478187790513235,0,0,0.0823219903766536,3,2,3,1,Dec,Returning_Visitor,False,False
8,331.253477688647,2,307.412399742034,60,2206.839884124,0.017635617458121,0.0503635748979309,0,0,1,3,4,2,Nov,Returning_Visitor,False,True
12,575.889405991273,3,203.066030357982,170,6610.99853761005,0.000163817077741545,0.0062765154238521,0,0.0137917889160712,2,1,6,7,Sep,New_Visitor,False,True
0,0,1,0,18,0,0.0405764951920002,0.112502312030876,6.08418096586729,0.258818774243176,2,3,2,4,Nov,Returning_Visitor,False,False
0,0,2,164.00345326308,67,3669.17892256412,0.0801146743034147,0.107593801510731,3.37234967565846,0.434943888791927,2,3,3,5,May,Returning_Visitor,False,False
8,218.277534633959,0,16.3366414082456,70,2565.98659816064,0.0632733941710403,0.0501880904947515,0,0,2,3,1,1,May,Returning_Visitor,True,False
3,0,2,90.451361026333,45,0,0.0280422196757263,0.0338961110945986,6.30970359350592,0.564901903995658,2,1,6,7,May,Returning_Visitor,False,False
0,0,0,0,2,0,0.115938937565961,0.0686382635153829,19.6812989260818,0.0174232812990396,2,1,1,4,Nov,Returning_Visitor,False,False
0,73.5373560305063,0,264.802480160882,23,0,0,0,0,0.164347881076961,2,1,4,2,Mar,Returning_Visitor,False,False
7,132.373057239188,0,157.052396424665,23,877.414370532432,0.00413085333094891,0,0,0.21139123610646,2,2,6,8,May,Returning_Visitor,False,False
4,164.267353760164,2,85.8401874098749,0,0,0.0748967134252303,0.066674065455812,19.7167947557947,0.0620100384646444,2,3,3,7,Nov,Returning_Visitor,False,False
2,46.5849238497485,0,0,0,0,0.0190398067122626,0.0248250740790992,0.47798723993889,0.204584733384546,2,1,1,1,Nov,Returning_Visitor,True,False
3,328.016930900936,0,0,49,2534.37126400203,0,0.0285115616510309,40.6227313360188,0.0218024139819075,3,6,9,11,Oct,New_Visitor,False,True
2,0,0,0,0,0,0.0299312607006273,0.0416767469691798,0,0.123971009072612,2,2,5,6,Aug,Returning_Visitor,False,False
0,113.846047846718,2,13.2821187340373,65,3310.31945859408,0.00444079199272613,0.0216513816751434,15.2732510332443,0.0256190125435724,2,3,7,8,Nov,New_Visitor,False,True
5,111.539889534211,0,0,55,1275.78811380918,0,0,0,0.109738572410375,2,3,7,13,Mar,Returning_Visitor,False,False
5,252.648171457651,1,144.244559322264,57,2375.16973132022,0,0,0,0.00584600269967278,3,2,2,1,Mar,New_Visitor,False,False
9,382.482151646317,1,0,159,6034.76122237236,0.00953510249014629,0.0324681115948464,18.7981057120023,0.287914530940282,2,4,5,6,June,Returning_Visitor,True,True
5,47.6780008182214,2,0,35,1713.81545856084,0.00993306875034396,0.0475194689230823,11.4458247497521,0.0637863589807539,4,3,6,4,Nov,Returning_Visitor,False,False
5,38.068402593958,0,6.02419735880279,67,4150.83746871088,0.0736586145621227,0.100980895461809,0,0.0122373395517941,3,1,6,1,Dec,Returning_Visitor,False,False
3,14.7610066244524,1,36.0406115425668,52,1285.68835871153,0.00750877299908455,0.0323399702174677,0,0.0215892418086899,3,4,6,6,Mar,Returning_Visitor,True,True
6,96.5640019648251,1,24.8258758871777,52,0,0.00887704716087576,0.0201540776350081,12.5892190639312,0,2,3,6,2,Mar,Returning_Visitor,False,False
2,291.21454962516,3,287.388778573867,44,3868.3866341468,0.0206467721439921,0.0229975526327095,0,0,3,6,8,9,Mar,Other,False,False
0,0,0,0,0,0,0.064098341228846,0.0944831133194433,9.12188667282908,0.020555364157131,1,1,4,1,Nov,Returning_Visitor,True,False
3,101.816553044219,2,131.237432109228,90,3501.31332353698,0,0.0197773554100177,0,0.21605917500241,2,1,1,2,Jul,New_Visitor,False,False
1,0,1,148.476101201472,78,3666.03264349052,0.0896733665858984,0.0790268195162822,0.886168459746533,0,2,4,1,5,Mar,Returning_Visitor,True,False
7,474.320919921632,1,0,11,581.903862288067,0.00584154861293378,0.00566127971828354,0,0.0126925212244143,1,3,3,13,Nov,Returning_Visitor,False,False
4,225.478424135743,1,0,46,3609.30732934119,0.0888598401573548,0.0988799735692099,0,0.210783989858511,1,4,5,4,Jul,New_Visitor,False,False
10,42.9196306768976,1,0,63,498.802610884574,0,0,3.68171696884366,0.0690319311267291,2,2,7,1,Nov,Returning_Visitor,False,False
0,132.788431857036,0,52.3181705250734,83,2080.55536704186,0.00132239633948095,0.0273948134084537,13.7583824860687,0.0401094683603484,3,5,4,1,Nov,Returning_Visitor,False,False
4,288.07788897182,0,0,0,0,0.00906821714883131,0.0193494656430224,0,0.154725105826012,3,1,3,4,Dec,New_Visitor,True,False
1,13.1564313218228,0,0,71,2885.0611143405,0,0.0101362458284614,0,0.0399247402546223,2,3,4,3,Mar,Returning_Visitor,False,False
5,288.050604502314,1,121.151595352543,56,1630.07787926216,0.0212138018042892,0,4.55300187592318,0.0977984793764561,3,1,5,1,May,Returning_Visitor,False,False
0,0,0,116.60548164604,0,0,0.0317007673043228,0.0664548897909395,0,0.26514490092196,1,2,1,1,Nov,Returning_Visitor,False,False
4,138.174377763249,0,0,21,0,0.0520538009537388,0.0432776379384318,1.22078964531457,0.257127047305788,3,5,7,1,May,New_Visitor,False,False
3,0,0,0,0,0,0.0495087908968564,0.0530489211588723,0,0.14971400823674,1,2,1,5,May,Returning_Visitor,True,False
0,127.585895002034,1,0,0,0,0.0816011383042351,0.111256656640462,0,0.0167175515137027,4,3,2,7,May,Returning_Visitor,False,False
2,0,0,163.93091048765,52,1616.76790725642,0,0.00764845475435377,1.70004914768336,0.0794387419382114,3,4,4,3,Mar,Returning_Visitor,True,False
3,266.268477132503,2,0,37,1686.90388944666,0.00626112246859366,0.0246470266734058,15.4379722128624,0,2,3,4,7,Mar,New_Visitor,False,False
0,0,0,0,35,1514.7233665749,0.159020865165977,0.155047593966436,0,0.145124680478421,3,2,5,11,Mar,Returning_Visitor,False,False
2,154.203126185377,0,181.805511154089,22,1088.08301862772,0.0211988557028072,0.052664617315536,0,0.115162094798958,2,1,1,5,Nov,Returning_Visitor,False,True
0,68.6736925687564,0,75.8936764375013,28,1495.83809444726,0.0640820016356433,0.072705090041956,0,0.413057688511076,1,1,1,7,Nov,Returning_Visitor,False,False
0,71.4127083143983,0,0.251661106277531,30,1497.10000761816,0.0557015839637791,0.0645860969408499,5.14919779132887,0,3,4,5,1,May,Returning_Visitor,False,False
0,0,1,148.457829952025,81,4280.20929375694,0,0.0241253405779884,9.9530983458388,0,1,5,1,4,Mar,Returning_Visitor,False,False
2,109.421935587966,0,99.4620586038184,0,0,0.0606445671262948,0.0920334517964633,12.6846461732813,0,1,1,1,3,May,Returning_Visitor,False,False
3,42.6195655711408,2,158.334147920159,43,1741.3494856422,0.0136524919202362,0.0222767797918018,0,0,3,1,6,8,Jul,Returning_Visitor,False,False
0,222.262022979168,0,40.6230374900647,6,1520.46686154188,0.0845633199509906,0.114544776450564,0,0.0516677887960638,2,2,4,9,Nov,Returning_Visitor,False,False
3,0,0,0,56,1165.64589356131,0,0.0251981546627516,0.402737294176003,0.00255935812748569,2,1,2,4,Mar,New_Visitor,True,False
6,110.076986963192,1,23.3723891163184,58,1190.29649117359,0.0190203347543391,0.00588322855448917,13.7156304092925,0.06541861623849,2,2,3,5,Nov,Returning_Visitor,False,False
5,182.130446228645,2,228.821726255136,104,3486.07452205269,0,0.00106321937849526,1.8857732016524,0.235158183618187,3,2,9,3,May,Returning_Visitor,False,True
7,140.120639050003,2,152.230275944061,31,0,0,0,52.9996553767341,0.147332340057869,5,4,1,5,May,Returning_Visitor,False,True
0,0,1,83.7969470701152,64,1439.04193609044,0.0592442806790957,0.0929730509659472,0,0.363851037094102,2,4,3,7,Dec,Returning_Visitor,False,False
3,32.2812931932764,1,89.1417915967428,46,1434.19912367442,0.061073441344754,0.0856852335793023,0,0.31391538398074,2,3,4,11,Nov,Returning_Visitor,True,False
0,0,1,153.884447100199,59,2689.28838459497,0.117432200159846,0.114505340338222,0,0,2,2,1,7,Aug,Returning_Visitor,False,False
4,143.976063316775,1,0,0,0,0.0572423101004491,0.067364675007571,0,0,1,3,4,2,Sep,Returning_Visitor,True,False
3,100.03846168629,0,0,37,570.561421764747,0,0,0,0.0579668568077175,3,4,4,7,Aug,Returning_Visitor,False,False
4,190.451576219258,2,18.0872877871191,35,1398.99810374254,0,0,0,0.23309103507903,2,2,1,10,Nov,Returning_Visitor,False,False
6,314.618788797226,1,0,62,1878.17620571033,0,0,1.65128335375945,0,1,4,3,2,Mar,Returning_Visitor,False,False
0,0,2,311.235924980637,54,2964.06725991238,0.123799449337016,0.155414276508791,11.3282995189198,0.0312033081954771,3,8,6,3,May,New_Visitor,True,False
8,347.138159655414,1,2.70472710469765,54,631.961232941074,0,0,65.5123560989623,0,3,2,2,1,Mar,Other,True,True
2,257.809448951382,0,0,35,1850.25256286051,0.0118765445246688,0.028823461302812,13.8094786874616,0.111407810836332,3,4,2,2,Nov,Returning_Visitor,False,True
0,0,0,0,0,0,0.086610519330386,0.0786703777116537,0,0,3,3,3,15,Nov,Returning_Visitor,False,False
2,53.7378918345988,1,73.9562187979178,99,4825.09130246788,0,0.0223989235206519,0,0.338166396265593,3,2,3,6,Dec,Returning_Visitor,True,False
0,0,2,226.58917221,36,2951.64012090544,0.00545760351764633,0.0540463670071544,12.3735299304791,0,3,1,7,1,May,New_Visitor,True,False
1,176.136734612833,1,50.462528640471,60,1732.08917200919,0.0794365530369897,0.116434141252272,6.32878477095528,0.0760004792182437,3,2,5,1,May,Returning_Visitor,False,False
12,671.295177407685,2,382.681181953376,37,2256.7061334455,0,0,57.0067215246761,0,3,5,2,3,May,New_Visitor,False,True
3,80.0920222957848,2,0,60,1703.79726766606,0.00664411899573557,0.0446453161580752,0,0.228181036532409,2,1,1,2,June,Returning_Visitor,False,False
2,35.341025262022,1,23.5298805246112,40,1229.92073071964,0,0.00754989325424358,0,0,4,3,4,7,Nov,New_Visitor,True,False
0,73.3210504334523,0,0,0,586.331761057764,0.0461707428878268,0.0785605413865545,0,0.0686970869020144,2,1,1,8,Dec,Returning_Visitor,False,False
0,0,0,55.7061968386977,0,762.189851549451,0.0676426098730643,0.11247514763356,0,0.36349836438459,2,1,1,7,Jul,Returning_Visitor,False,False
0,0,0,0,0,0,0,0,0,0.344815206029916,2,4,5,5,Sep,Returning_Visitor,False,False
7,196.945776310556,2,0,44,2520.26507130226,0.0124988306847172,0.0744720734960634,0,0.424140325321459,1,3,3,3,May,Returning_Visitor,False,False
1,0,0,0,35,0,0.0913559790986492,0.121393959602677,0,0.0561815944155641,2,4,7,4,Nov,Returning_Visitor,False,False
0,0,0,17.4684860627017,0,0,0.0829710990518353,0.0520860767756053,9.5722366455689,0.237806597549687,2,3,5,2,Sep,Returning_Visitor,False,False
8,100.922818323174,0,139.254750319454,117,3211.27986047901,0,0,0,0,2,4,3,1,Dec,Returning_Visitor,False,False
5,213.840326179966,1,0,37,1932.49635479036,0.0100846841093314,0.0085535423622887,5.56521027189969,0,3,4,1,1,May,Returning_Visitor,False,False
2,0,0,0,75,1508.57243732698,0,0.00504691900445712,48.8057841083604,0.0119779475585455,1,2,4,9,Sep,Returning_Visitor,False,True
4,75.8111152790486,1,85.1865288876641,16,381.659713867139,0.0367246908198735,0.0447441696740193,2.01320869041691,0.126026013017777,3,1,1,6,Nov,New_Visitor,True,False
0,0,0,0,10,1114.17213646535,0.0342577287621346,0.0302652785811307,2.23158630355564,0,1,2,3,2,May,Returning_Visitor,False,False
0,0,0,0,7,0,0,0,0,0.194837676575593,4,3,5,1,May,Returning_Visitor,True,False
3,0,1,0,20,0,0.0754930552079194,0.0695575696720656,3.76644258933777,0,2,2,6,13,Nov,Returning_Visitor,False,False
5,185.510641968158,3,118.045614828675,84,5314.50145231668,0,0.0108326700694823,3.9284626535303,0.236906438719682,2,6,2,8,Nov,Returning_Visitor,False,False
3,153.514154521263,0,121.865915553107,26,1346.21989303548,0.0266085448183979,0.0568824106305074,0,0.105716857908324,2,3,3,6,Oct,Returning_Visitor,False,False
0,128.782371578608,0,0,0,0,0,0.00138251025380129,39.8922438605832,0.0202074793814879,2,1,7,8,Nov,Returning_Visitor,True,True
9,428.287783544599,0,91.0661162118524,23,2636.88624433143,0,0,40.453538777594,0.0852775894289958,4,3,4,4,May,Returning_Visitor,False,True
0,221.185406942605,0,19.1282250788432,1,517.442271397174,0.0469286769324412,0.0846162510629477,3.98290368632637,0.313223839890369,2,1,2,9,Mar,New_Visitor,False,False
2,0,0,6.76213711639359,0,0,0.0181816604129685,0.0465541592027997,5.70657329230596,0,3,3,4,3,Dec,Returning_Visitor,False,False
3,369.03852787657,0,124.916863771079,61,3944.50929184347,0.0273903154153285,0.0550793322865107,12.111504408371,0.066708487656399,1,4,2,2,Sep,New_Visitor,False,False
0,0,1,163.938509870489,9,924.247154858755,0,0.0110652203266063,3.81581753524391,0.053725856756749,2,5,2,6,Mar,Returning_Visitor,False,False
8,479.510123230968,2,306.329822628007,79,3474.32338042593,0.0516253745988902,0.0264529819000882,18.6885478348794,0.144630701963659,2,2,2,1,Nov,Returning_Visitor,True,False
3,235.134523936604,0,0,20,0,0,0,1.30761334106099,0,2,2,3,1,Nov,Returning_Visitor,False,False
4,177.290280789094,2,338.832861706839,19,1372.31717395192,0.00910923852600324,0.00303260724572729,0.993891691427367,0.0516077092294544,2,3,3,4,Mar,New_Visitor,False,False
4,32.7979505010133,1,78.3440049559108,65,2060.3810629914,0.0285849022289575,0.0375382695376093,4.16004276806117,0.100465500261532,3,3,6,3,Sep,Returning_Visitor,False,False
0,0,2,272.249607059506,98,2899.7837942472,0.00274113540901226,0.0486597289077413,3.28149191103465,0.218749194665439,2,1,1,1,Nov,Returning_Visitor,False,False
2,257.393588330215,3,82.9114056096456,37,2646.44833682875,0,0,0,0.0932691479488486,4,3,3,10,May,New_Visitor,True,False
2,0,1,196.811453768211,53,968.035150654445,0.0345839966287974,0.0581908889662976,0,0.0213522995418175,3,1,1,9,Sep,Returning_Visitor,True,False
2,44.6091357569574,0,80.2949744162775,0,0,0,0,0,0.133102038639707,3,4,1,12,Nov,Returning_Visitor,False,False
1,0,2,0,0,0,0.19526142800784,0.2,7.09761123081802,0.114268203883641,2,3,2,10,May,Returning_Visitor,False,False
0,0,0,0,31,0,0.00306085665251641,0.0237660858643223,104.819066349974,0,2,3,1,7,May,Returning_Visitor,False,True
5,148.204499563595,1,12.1057326470357,34,295.875223843664,0.0152192278289971,0,3.67549914228628,0,1,2,4,1,Nov,Returning_Visitor,False,False
4,293.579662951146,0,80.3737668255408,49,3551.77583830948,0.00452893150474542,0.0152576290746444,8.62274764504066,0.401010451071553,1,4,6,2,Oct,Returning_Visitor,False,False
8,254.736711068801,1,159.4892460913,57,2687.93305890909,0.00611149779766859,0.00844436760876619,0,0.100070817211717,2,3,7,5,May,Returning_Visitor,False,True
0,29.8162219647959,0,206.880754774992,0,156.465392754965,0,0.0402265779314904,9.60121508768973,0,1,1,4,1,Nov,Returning_Visitor,False,False
5,217.583109023557,3,258.380589375848,129,3918.69886828168,0.00679671873725305,0.00321306819437502,32.1352961522086,0.175218687109383,2,3,2,1,Oct,Returning_Visitor,True,True
0,447.563559011307,0,84.7960316896096,95,4086.81660458492,0.0727574877348179,0.112372573407739,18.1065505889294,0.141474124050443,1,3,1,3,Mar,New_Visitor,False,False
0,146.910914975684,0,127.721211503242,11,2598.56642466933,0.110249651317825,0.155465021901949,3.50957470271262,0.229691952323366,3,2,1,12,Dec,Returning_Visitor,True,False
0,0,0,0,0,0,0.0328304638004954,0.0924462419830305,0,0.150689831677848,2,2,4,1,May,Returning_Visitor,False,False
0,0,1,168.405880486009,88,3991.48833197682,0.0328075783249115,0.0570035102002151,0,5.9472882543557E-05,2,1,4,7,Nov,Returning_Visitor,False,False
2,0,0,55.0306491001612,58,2502.93014990506,0.105693761120924,0.10571521108363,8.52050619380931,0,1,2,2,1,May,Returning_Visitor,False,False
7,273.575693773022,2,93.7825998181616,0,0,0.0759925410482591,0.117212884275843,0,0.258962802669969,1,1,3,1,Mar,Returning_Visitor,True,False
6,232.255842092306,0,29.7413257002636,38,1621.91274867149,0,0,12.5610516531048,0.0810938468067814,3,1,2,4,Mar,Returning_Visitor,True,False
3,330.415235456465,0,26.2964445535477,0,1920.53348470255,0.0503589691995178,0.0625997619359348,17.8653217959632,0,2,2,2,4,May,Returning_Visitor,False,False
0,0,0,29.6046743706112,0,0,0.105684162145024,0.124599638994159,0,0,3,2,2,6,Oct,Returning_Visitor,False,False
0,0,0,0,0,0,0.0471291382738654,0.0810402885733615,0,0.101924779282919,3,2,5,1,May,Returning_Visitor,True,False
0,0,1,123.533841316088,0,2107.35909632103,0.084730567676158,0.0891568882030188,5.21697104525265,0,2,5,3,4,Oct,New_Visitor,False,False
0,0,3,299.17660405401,67,2938.0376160426,0.103871573254288,0.15877446836903,0,0,1,2,1,1,May,Returning_Visitor,False,False
5,234.262939610987,0,0,0,0,0.034304021949898,0.0854104258048336,8.74264048278475,0.0543620010786732,2,4,7,2,May,Returning_Visitor,False,False
0,0,0,0,23,2176.72530736438,0.085495166346188,0.0983020007776435,0,0.178704152738757,1,2,5,5,Jul,Returning_Visitor,True,False
0,42.143023088095,0,0,5,0,0.0502578833581883,0.0762999785522889,0,0.0765152019680963,3,3,1,6,Dec,Returning_Visitor,False,False
6,233.851008847282,3,277.597062234276,50,3204.69545195141,0,0.00771824691920406,0,0.256052550245603,2,4,4,10,Dec,Returning_Visitor,False,True
5,0,0,219.148344189061,69,0,0.0130415952402618,0.0064354198125674,0,0,3,2,3,8,Nov,New_Visitor,False,True
0,96.3659776073943,0,0,9,0,0.0368334245249453,0.0500668095199337,0,0.271827071584793,1,1,2,1,Aug,Returning_Visitor,False,False
5,87.0571341052618,3,233.59801160638,24,1842.08243621318,0,0.0125081089504641,0,0.247374118330557,4,3,5,8,Mar,Returning_Visitor,False,False
4,0,1,0,0,0,0,0.0742769815455791,7.95008790002592,0,1,2,1,1,Oct,New_Visitor,False,False
10,338.042962435889,1,117.323080944066,59,2776.26998634248,0,0,19.4637031840281,0,2,4,4,2,Jul,New_Visitor,False,False
2,257.688406131708,0,0,19,0,0.0476877150145163,0.055888695292187,4.69772279826059,0,1,1,3,6,May,Returning_Visitor,False,False
2,0,2,204.938296825446,29,2778.19388694442,0.0159986753176602,0.0409719729274694,0,0.140362840939725,2,4,1,4,Sep,Returning_Visitor,False,True
7,290.010986449396,1,269.525217766301,26,592.379878071107,0,0.00431722270214843,16.2424752042726,0.0562685130925227,1,4,1,6,Nov,Returning_Visitor,False,False
3,256.857140534153,2,252.743786909321,35,1705.29610238213,0.0409642946376824,0.0550881172368777,10.6878227470593,0.148702747570725,2,4,1,1,Nov,Returning_Visitor,False,False
0,0,0,18.5185237924167,35,2248.44699442424,0.0853166315583821,0.0756149969588465,5.50591645217036,0,2,1,6,6,Mar,Returning_Visitor,False,False
1,0,0,0,0,0,0.0380023475591435,0.0782839408767512,0,0.429871559242811,3,1,1,1,Nov,Returning_Visitor,False,False
0,0,0,207.299595836673,0,0,0,0.0552962371681874,3.55789142558057,0,3,6,4,4,Dec,Returning_Visitor,False,False
3,139.084744893432,2,109.059212871799,27,2334.65105870892,0.0210198010704511,0.0379386413044865,4.62223026558349,0,2,1,2,1,May,Returning_Visitor,False,False
2,0,1,0,48,1308.48160411684,0,0.00422651397813365,0.126414747059513,0,2,4,7,1,Jul,Returning_Visitor,True,False
6,204.077584756957,3,192.02809801458,96,4897.54917088406,0.0961341297892109,0.0759140366612148,1.0171371859845,0.0528696599694815,3,4,3,8,Feb,Returning_Visitor,False,False
0,97.4636626053961,1,0,86,2115.90349376196,0.00929532865692512,0.0314925753969614,5.20935182091742,0.0382669723635475,2,1,3,10,May,Returning_Visitor,False,False
1,74.6080478979905,1,158.595607895062,110,4606.4383363552,0.0912204828409434,0.0855139508237248,0,0,2,1,2,7,Nov,Returning_Visitor,False,False
1,133.349200027756,0,0,18,0,0.03420702365821,0.0771072209186399,0,0,1,1,6,3,Oct,Returning_Visitor,True,False
0,166.073770838322,0,0,0,0,0.0614330339919091,0.0524302170255845,7.97942777172081,0.270672406015332,2,1,4,7,Mar,Returning_Visitor,False,False
6,17.0014316019901,3,288.741705446278,118,2954.17238699217,0,0.00639676154444427,0,0.158141488599231,1,4,5,2,Mar,New_Visitor,False,True
6,169.016733998851,1,21.3234930806175,42,1770.94758124747,0.0162333368542975,0.0086569956522561,19.1431778003956,0,2,1,1,6,Nov,Returning_Visitor,False,False
8,364.644360325672,1,244.053093419419,157,5325.7771742331,0,0,18.1903761285909,0.161642134519208,1,1,5,6,May,Returning_Visitor,True,False
3,16.4030234628617,0,27.1066615869383,0,0,0.0270417400898545,0.059143577046454,0,0,2,1,3,1,May,Returning_Visitor,False,False
1,111.988872355094,0,0,0,0,0,0.0122935912109079,15.421528306248,0,2,4,4,1,Dec,Returning_Visitor,True,False
1,88.1272800222373,0,0,0,49.7771303945577,0,0,7.48158997206529,0,2,4,1,8,Dec,Returning_Visitor,False,False
1,247.280987583814,1,122.420846746374,23,439.771967490642,0,0,12.3935042504576,0.0804112446385021,3,2,6,1,May,New_Visitor,False,False
0,0,4,243.00528520025,43,3313.52536178873,0.0173138795968175,0.0359002712491077,0.0548983574862021,0,3,2,1,7,May,Returning_Visitor,False,True
2,233.069989328824,0,72.0854025076837,9,1739.74563795293,0,0.00864214393674392,2.93807496423893,0,1,3,4,11,Mar,Returning_Visitor,False,False
2,0,3,216.899158579829,36,1651.35141629978,0,0,2.95270250875727,0.148376759704952,2,1,1,1,Sep,Returning_Visitor,True,False
5,379.643018732061,0,39.7000182318746,0,0,0,0.0232467084281606,35.9150190071312,0.147077285328547,1,2,8,1,Nov,New_Visitor,False,True
6,437.742919479747,2,21.1982417481096,95,2675.67450362354,0,0,0,0,4,1,7,2,Oct,New_Visitor,False,False
4,0,0,78.7656037687195,52,3199.11263402954,0.171187932848507,0.197943839867825,18.0981164600171,0,3,4,3,3,Nov,New_Visitor,False,False
4,53.5151012679739,0,0,0,0,0.0862573232534801,0.0905557148938946,0,0.197786604795379,3,2,4,2,May,Returning_Visitor,False,False
5,212.97867767749,0,98.3384998460687,0,0,0.0103048897845923,0.0279794732578105,70.130244983653,0,3,4,4,7,Nov,Returning_Visitor,False,True
6,67.0731091358676,1,7.68762647784303,102,2353.74735191666,0,0,76.847503895641,0,2,2,4,11,Oct,Returning_Visitor,False,True
5,300.470721109862,1,326.021762000842,2,727.589634342476,0,0,4.50721033535033,0.142840261853344,3,3,6,10,Nov,New_Visitor,True,True
2,0,0,0,0,0,0.0390587925572417,0.0892505695406265,0,0,1,2,1,6,May,Returning_Visitor,True,False
11,414.045602054666,1,0,0,0,0,0,72.9852828012646,0,3,2,3,3,Oct,Returning_Visitor,False,True
3,33.581045536724,1,32.0991498875301,26,1489.33112077626,0,0,5.59871632890992,0,1,3,9,7,Nov,Returning_Visitor,False,False
5,136.088570824498,1,0,45,2132.16940582318,0.056920858827057,0.0620477220133916,0,0.0112319672140588,1,2,2,4,Mar,Returning_Visitor,False,False
3,0,1,0,39,131.207105808067,0.0123967985970479,0.0257341807688299,0.474708571640912,0.219012625181644,3,1,3,5,May,New_Visitor,False,False
0,0,0,27.6949094114376,73,2814.46548483059,0.00172045005539693,0.0149989352542534,23.087716500676,0.106859764386937,2,5,4,3,Dec,Returning_Visitor,True,True
1,0,0,0,70,3142.04054126295,0,0.00388761893919502,24.5359543784449,0,1,1,4,4,Mar,Returning_Visitor,False,True
2,0,1,151.514834931051,22,298.696523484007,0.0155635530013864,0.0598753232440537,0,0.27801746290807,1,1,1,3,Nov,Returning_Visitor,False,False
1,0,0,0,52,2845.78453038885,0,0.0299551228948991,0,0.0606601846078084,2,1,1,5,Nov,Returning_Visitor,False,False
